t 1 2 3 4 5 6 7 8 J9V0500 J10V0300 
1.55e-006           1        0.85        2.25         2.9       0.775           5           0         2.1   -1.5e-005     0.00015  
1.56e-006        0.95        0.75         2.2           3        0.78           5           0           2   -1.5e-005     0.00015  
1.57e-006         0.9        0.65        2.15         3.1       0.785           5           0         1.9   -1.5e-005     0.00015  
1.58e-006        0.85        0.55         2.1         3.2        0.79           5           0         1.8   -1.5e-005     0.00015  
1.59e-006         0.8        0.45        2.05         3.3       0.795           5           0         1.7   -1.5e-005     0.00015  
1.6e-006        0.75        0.35           2         3.4         0.8           5           0         1.6   -1.5e-005     0.00015  
1.61e-006         0.7        0.25        1.95         3.5       0.805           5           0         1.5   -1.5e-005     0.00015  
1.62e-006        0.65        0.15         1.9         3.6        0.81           5           0         1.4   -1.5e-005     0.00015  
1.63e-006         0.6        0.05        1.85         3.7       0.815           5           0         1.3   -1.5e-005     0.00015  
1.64e-006        0.55           0         1.8         3.8        0.82           5           0         1.2   -1.5e-005     0.00015  
1.65e-006         0.5           0        1.75         3.9       0.825           5           0         1.1   -1.5e-005     0.00015  
1.66e-006        0.45           0         1.7           4        0.83           5           0           1   -1.5e-005     0.00015  
1.67e-006         0.4           0        1.65         4.1       0.835           5           0         0.9   -1.5e-005     0.00015  
1.68e-006        0.35           0         1.6         4.2        0.84           5           0         0.8   -1.5e-005     0.00015  
1.69e-006         0.3           0        1.55         4.3       0.845           5           0         0.7   -1.5e-005     0.00015  
1.7e-006        0.25           0         1.5         4.4        0.85           5           0         0.6   -1.5e-005     0.00015  
1.71e-006         0.2           0        1.45         4.5       0.855           5           0         0.5   -1.5e-005     0.00015  
1.72e-006        0.15           0         1.4         4.6        0.86           5           0         0.4   -1.5e-005     0.00015  
1.73e-006         0.1           0        1.35         4.7       0.865           5           0         0.3   -1.5e-005     0.00015  
1.74e-006        0.05           0         1.3         4.8        0.87           5           0         0.2   -1.5e-005     0.00015  
1.75e-006  3.37508e-014           0        1.25         4.9       0.875           5           0         0.1   -1.5e-005     0.00015  
1.76e-006           0           0         1.2        4.95        0.88           5           0        0.05   -1.5e-005     0.00015  
1.77e-006           0           0        1.15       4.975       0.885           5           0       0.025   -1.5e-005     0.00015  
1.78e-006           0           0         1.1      4.9875        0.89           5           0      0.0125   -1.5e-005     0.00015  
1.79e-006           0           0        1.05     4.99375       0.895           5           0     0.00625   -1.5e-005     0.00015  
1.8e-006           0           0           1     4.99687         0.9           5           0    0.003125   -1.5e-005     0.00015  
1.81e-006           0           0        0.95     4.99844       0.905           5           0   0.0015625   -1.5e-005     0.00015  
1.82e-006           0           0         0.9     4.99922        0.91           5           0  0.00078125   -1.5e-005     0.00015  
1.83e-006           0           0        0.85     4.99961       0.915           5           0  0.000390625   -1.5e-005     0.00015  
1.84e-006           0           0         0.8      4.9998        0.92           5           0  0.000195313   -1.5e-005     0.00015  
1.85e-006           0           0        0.75      4.9999       0.925           5           0  9.76563e-005   -1.5e-005     0.00015  
1.86e-006           0           0         0.7     4.99995        0.93           5           0  4.88281e-005   -1.5e-005     0.00015  
1.87e-006           0           0        0.65     4.99998       0.935           5           0  2.44141e-005   -1.5e-005     0.00015  
1.88e-006           0           0         0.6     4.99999        0.94           5           0  1.2207e-005   -1.5e-005     0.00015  
1.89e-006           0           0        0.55     4.99999       0.945           5           0  6.10352e-006   -1.5e-005     0.00015  
1.9e-006           0           0         0.5           5        0.95           5           0  3.05176e-006   -1.5e-005     0.00015  
1.91e-006           0           0        0.45           5       0.955           5           0  1.52588e-006   -1.5e-005     0.00015  
1.92e-006           0           0         0.4           5        0.96           5           0  7.62939e-007   -1.5e-005     0.00015  
1.93e-006           0           0        0.35           5       0.965           5           0  3.8147e-007   -1.5e-005     0.00015  
1.94e-006           0           0         0.3           5        0.97           5           0  1.90735e-007   -1.5e-005     0.00015  
1.95e-006           0           0        0.25           5       0.975           5           0  9.53674e-008   -1.5e-005     0.00015  
1.96e-006           0           0         0.2           5        0.98           5           0  4.76837e-008   -1.5e-005     0.00015  
1.97e-006           0           0        0.15           5       0.985           5           0  2.38419e-008   -1.5e-005     0.00015  
1.98e-006           0           0         0.1           5        0.99           5           0  1.19209e-008   -1.5e-005     0.00015  
1.99e-006           0           0        0.05           5       0.995           5           0  5.96046e-009   -1.5e-005     0.00015  
2e-006           0           0  4.44089e-014           5           1           5           0  2.98023e-009   -1.5e-005     0.00015  
2.01e-006           0           0        0.05           5       1.005           5           0  1.49012e-009   -1.5e-005    -0.00015  
2.02e-006           0           0         0.1           5        1.01           5           0  7.45058e-010   -1.5e-005    -0.00015  
2.03e-006           0           0        0.15           5       1.015           5           0  3.72529e-010   -1.5e-005    -0.00015  
2.04e-006           0           0         0.2           5        1.02           5           0  1.86265e-010   -1.5e-005    -0.00015  
2.05e-006           0           0        0.25           5       1.025           5           0  9.31323e-011   -1.5e-005    -0.00015  
2.06e-006           0           0         0.3           5        1.03           5           0  4.65661e-011   -1.5e-005    -0.00015  
2.07e-006           0           0        0.35           5       1.035           5           0  2.32831e-011   -1.5e-005    -0.00015  
2.08e-006           0           0         0.4           5        1.04           5           0  1.16415e-011   -1.5e-005    -0.00015  
2.09e-006           0           0        0.45           5       1.045           5           0  5.82077e-012   -1.5e-005    -0.00015  
2.1e-006           0           0         0.5           5        1.05           5           0  2.91038e-012   -1.5e-005    -0.00015  
2.11e-006           0           0        0.55           5       1.055           5           0  1.45519e-012   -1.5e-005    -0.00015  
2.12e-006           0           0         0.6           5        1.06           5           0  7.27596e-013   -1.5e-005    -0.00015  
2.13e-006           0           0        0.65           5       1.065           5           0  3.63798e-013   -1.5e-005    -0.00015  
2.14e-006           0           0         0.7           5        1.07           5           0  1.81899e-013   -1.5e-005    -0.00015  
2.15e-006           0           0        0.75           5       1.075           5           0  9.09495e-014   -1.5e-005    -0.00015  
2.16e-006           0           0         0.8           5        1.08           5           0  4.54747e-014   -1.5e-005    -0.00015  
2.17e-006           0           0        0.85           5       1.085           5           0  2.27374e-014   -1.5e-005    -0.00015  
2.18e-006           0           0         0.9           5        1.09           5           0  1.13687e-014   -1.5e-005    -0.00015  
2.19e-006           0           0        0.95           5       1.095           5           0  5.68434e-015   -1.5e-005    -0.00015  
2.2e-006           0           0           1           5         1.1           5           0  2.84217e-015   -1.5e-005    -0.00015  
2.21e-006           0           0        1.05           5       1.105           5           0  1.42109e-015   -1.5e-005    -0.00015  
2.22e-006           0           0         1.1           5        1.11           5           0  7.10543e-016   -1.5e-005    -0.00015  
2.23e-006           0           0        1.15           5       1.115           5           0  3.55271e-016   -1.5e-005    -0.00015  
2.24e-006           0           0         1.2           5        1.12           5           0  1.77636e-016   -1.5e-005    -0.00015  
2.25e-006           0           0        1.25           5       1.125           5           0  8.88178e-017   -1.5e-005    -0.00015  
2.26e-006        0.05           0         1.3        4.95        1.13           5           0        0.05   -1.5e-005    -0.00015  
2.27e-006         0.1           0        1.35       4.875       1.135           5           0       0.125   -1.5e-005    -0.00015  
2.28e-006        0.15           0         1.4      4.7875        1.14           5           0      0.2125   -1.5e-005    -0.00015  
2.29e-006         0.2           0        1.45     4.69375       1.145           5           0     0.30625   -1.5e-005    -0.00015  
2.3e-006        0.25           0         1.5     4.59688        1.15           5           0    0.403125   -1.5e-005    -0.00015  
2.31e-006         0.3           0        1.55     4.49844       1.155           5           0    0.501562   -1.5e-005    -0.00015  
2.32e-006        0.35           0         1.6     4.39922        1.16           5           0    0.600781   -1.5e-005    -0.00015  
2.33e-006         0.4           0        1.65     4.29961       1.165           5           0    0.700391   -1.5e-005    -0.00015  
2.34e-006        0.45           0         1.7      4.1998        1.17           5           0    0.800195   -1.5e-005    -0.00015  
2.35e-006         0.5           0        1.75      4.0999       1.175           5           0    0.900098   -1.5e-005    -0.00015  
2.36e-006        0.55           0         1.8     3.99995        1.18           5           0     1.00005   -1.5e-005    -0.00015  
2.37e-006         0.6           0        1.85     3.89998       1.185           5           0     1.10002   -1.5e-005    -0.00015  
2.38e-006        0.65           0         1.9     3.79999        1.19           5           0     1.20001   -1.5e-005    -0.00015  
2.39e-006         0.7   0.0500061        1.95     3.69999       1.195           5           0     1.30001   -1.5e-005    -0.00015  
2.4e-006        0.75    0.150003           2         3.6         1.2           5           0         1.4   -1.5e-005    -0.00015  
2.41e-006         0.8    0.250002        2.05         3.5       1.205           5           0         1.5   -1.5e-005    -0.00015  
2.42e-006        0.85    0.350001         2.1         3.4        1.21           5           0         1.6   -1.5e-005    -0.00015  
2.43e-006         0.9        0.45        2.15         3.3       1.215           5           0         1.7   -1.5e-005    -0.00015  
2.44e-006        0.95        0.55         2.2         3.2        1.22           5           0         1.8   -1.5e-005    -0.00015  
2.45e-006           1        0.65        2.25         3.1       1.225           5           0         1.9   -1.5e-005    -0.00015  
2.46e-006        1.05        0.75         2.3           3        1.23           5           0           2   -1.5e-005    -0.00015  
2.47e-006         1.1        0.85        2.35         2.9       1.235           5           0         2.1   -1.5e-005    -0.00015  
2.48e-006        1.15        0.95         2.4         2.8        1.24           5           0         2.2   -1.5e-005    -0.00015  
2.49e-006         1.2        1.05        2.45         2.7       1.245           5           0         2.3   -1.5e-005    -0.00015  
2.5e-006        1.25        1.15         2.5         2.6        1.25           5           0         2.4   -1.5e-005    -0.00015  
2.51e-006         1.3        1.25        2.55         2.5       1.255       4.995       0.005         2.5   -1.5e-005    -0.00015  
2.52e-006        1.35        1.35         2.6         2.4        1.26      4.9875      0.0125         2.6   -1.5e-005    -0.00015  
2.53e-006         1.4        1.45        2.65         2.3       1.265     4.97875     0.02125         2.7   -1.5e-005    -0.00015  
2.54e-006        1.45        1.55         2.7         2.2        1.27     4.96938    0.030625         2.8   -1.5e-005    -0.00015  
2.55e-006         1.5        1.65        2.75         2.1       1.275     4.95969   0.0403125         2.9   -1.5e-005    -0.00015  
2.56e-006        1.55        1.75         2.8           2        1.28     4.94984   0.0501562           3   -1.5e-005    -0.00015  
2.57e-006         1.6        1.85        2.85         1.9       1.285     4.93992   0.0600781         3.1   -1.5e-005    -0.00015  
2.58e-006        1.65        1.95         2.9         1.8        1.29     4.92996   0.0700391         3.2   -1.5e-005    -0.00015  
2.59e-006         1.7        2.05        2.95         1.7       1.295     4.91998   0.0800195         3.3   -1.5e-005    -0.00015  
2.6e-006        1.75        2.15           3         1.6         1.3     4.90999   0.0900098         3.4   -1.5e-005    -0.00015  
2.61e-006         1.8        2.25        3.05         1.5       1.305         4.9    0.100005         3.5   -1.5e-005    -0.00015  
2.62e-006        1.85        2.35         3.1         1.4        1.31        4.89    0.110002         3.6   -1.5e-005    -0.00015  
2.63e-006         1.9        2.45        3.15         1.3       1.315        4.88    0.105001         3.7   -1.5e-005    -0.00015  
2.64e-006        1.95         2.5         3.2         1.2        1.32        4.87   0.0525006         3.8   -1.5e-005    -0.00015  
2.65e-006           2         2.5        3.25         1.1       1.325        4.86   0.0262503         3.9   -1.5e-005    -0.00015  
2.66e-006        2.05         2.5         3.3           1        1.33        4.85   0.0131252           4   -1.5e-005    -0.00015  
2.67e-006         2.1         2.5        3.35         0.9       1.335        4.84  0.00656258         4.1   -1.5e-005    -0.00015  
2.68e-006        2.15         2.5         3.4         0.8        1.34        4.83  0.00328129         4.2   -1.5e-005    -0.00015  
2.69e-006         2.2         2.5        3.45         0.7       1.345        4.82  0.00164064         4.3   -1.5e-005    -0.00015  
2.7e-006        2.25         2.5         3.5         0.6        1.35        4.81  0.000820322         4.4   -1.5e-005    -0.00015  
2.71e-006         2.3         2.5        3.55         0.5       1.355         4.8  0.000410161         4.5   -1.5e-005    -0.00015  
2.72e-006        2.35         2.5         3.6         0.4        1.36        4.79  0.000205081         4.6   -1.5e-005    -0.00015  
2.73e-006       2.385         2.5        3.65         0.3       1.365        4.78  0.00010254         4.7   -1.5e-005    -0.00015  
2.74e-006        2.38         2.5         3.7         0.2        1.37        4.77  5.12701e-005         4.8   -1.5e-005    -0.00015  
2.75e-006       2.375         2.5        3.75         0.1       1.375        4.76  2.56351e-005         4.9   -1.5e-005    -0.00015  
2.76e-006        2.37         2.5         3.8        0.05        1.38        4.75  1.28175e-005        4.95   -1.5e-005    -0.00015  
2.77e-006       2.365         2.5        3.85       0.025       1.385        4.74  6.40877e-006       4.975   -1.5e-005    -0.00015  
